date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:08:26	13970/13970	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/pattern/service-v1-pattern.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/pattern/service-v1-pattern.jpg	(from https://shippingwebsitesample.site/)
14:08:27	103193/103193	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/services/International%20Shipping.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/services/International%20Shipping.jpg	(from https://shippingwebsitesample.site/)
14:08:27	35516/35516	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/services/Domestic%20Shipping.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/services/Domestic%20Shipping.jpg	(from https://shippingwebsitesample.site/)
14:08:27	47825/47825	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/services/Cargo%20Freight%20Services.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/services/Cargo%20Freight%20Services.jpg	(from https://shippingwebsitesample.site/)
14:08:27	38058/38058	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/services/Pet%20Delivery.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/services/Pet%20Delivery.jpg	(from https://shippingwebsitesample.site/)
14:08:28	19060/19060	---M--	200	added ('OK')	image/webp	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/services/E-commerce%20Logistics.webp	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/services/E-commerce%20Logistics.webp	(from https://shippingwebsitesample.site/)
14:08:28	22962/22962	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/services/Customs%20Clearance%20&%20Brokerage.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/services/Customs%20Clearance%20&%20Brokerage.jpg	(from https://shippingwebsitesample.site/)
14:08:28	57811/57811	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/services/Warehousing%20&%20Distribution.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/services/Warehousing%20&%20Distribution.jpg	(from https://shippingwebsitesample.site/)
14:08:28	44327/44327	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/services/Specialized%20Cargo%20Handling.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/services/Specialized%20Cargo%20Handling.jpg	(from https://shippingwebsitesample.site/)
14:08:28	21982/21982	---M--	200	added ('OK')	image/webp	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/services/Supply%20Chain%20Solutions.webp	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/services/Supply%20Chain%20Solutions.webp	(from https://shippingwebsitesample.site/)
14:08:29	602/602	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/shapes/about-v2-shape2.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/shapes/about-v2-shape2.png	(from https://shippingwebsitesample.site/)
14:08:29	67857/67857	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/about/about-v3-img1.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/about/about-v3-img1.jpg	(from https://shippingwebsitesample.site/)
14:08:29	37469/37469	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/about/about-v3-img2.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/about/about-v3-img2.jpg	(from https://shippingwebsitesample.site/)
14:08:29	43950/43950	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/shapes/faq-v1-shape1.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/shapes/faq-v1-shape1.png	(from https://shippingwebsitesample.site/)
14:08:30	56010/56010	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/resources/faq-v1-img1.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/resources/faq-v1-img1.jpg	(from https://shippingwebsitesample.site/)
14:08:30	51348/51348	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/testimonial/female.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/testimonial/female.png	(from https://shippingwebsitesample.site/)
14:08:30	46401/46401	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/testimonial/male.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/testimonial/male.png	(from https://shippingwebsitesample.site/)
14:08:30	65380/65380	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/resources/cta-v1-img1.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/resources/cta-v1-img1.png	(from https://shippingwebsitesample.site/)
14:08:30	20801/20801	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/pattern/cta-v1-pattern.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/pattern/cta-v1-pattern.png	(from https://shippingwebsitesample.site/)
14:08:31	1166/1166	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/shapes/cta-v1-shape1.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/shapes/cta-v1-shape1.png	(from https://shippingwebsitesample.site/)
14:08:31	13245/13245	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/shapes/cta-v1-shape2.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/shapes/cta-v1-shape2.png	(from https://shippingwebsitesample.site/)
14:08:31	2273/2273	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/shapes/cta-v1-shape3.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/shapes/cta-v1-shape3.png	(from https://shippingwebsitesample.site/)
14:08:31	69751/69751	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/blog/blog-v1-img1.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/blog/blog-v1-img1.jpg	(from https://shippingwebsitesample.site/)
14:08:32	75844/75844	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Oct%202025%2012:08:33%20GMT	https://shippingwebsitesample.site/ways_to_speedup_international_shipping	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/ways_to_speedup_international_shipping	(from https://shippingwebsitesample.site/)
14:08:32	63366/63366	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/blog/blog-v1-img2.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/blog/blog-v1-img2.jpg	(from https://shippingwebsitesample.site/)
14:08:33	75809/75809	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Oct%202025%2012:08:34%20GMT	https://shippingwebsitesample.site/future_of_ecommerce_logistics	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/future_of_ecommerce_logistics	(from https://shippingwebsitesample.site/)
14:08:33	61576/61576	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/blog/blog-v1-img3.jpg	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/blog/blog-v1-img3.jpg	(from https://shippingwebsitesample.site/)
14:08:34	75809/75809	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Oct%202025%2012:08:35%20GMT	https://shippingwebsitesample.site/why_reliable_logistics_is_key	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/why_reliable_logistics_is_key	(from https://shippingwebsitesample.site/)
14:08:34	72064/72064	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/brand/1.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/brand/1.png	(from https://shippingwebsitesample.site/)
14:08:34	90340/90340	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/brand/2.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/brand/2.png	(from https://shippingwebsitesample.site/)
14:08:34	178408/178408	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/brand/3.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/brand/3.png	(from https://shippingwebsitesample.site/)
14:08:34	79705/79705	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/brand/4.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/brand/4.png	(from https://shippingwebsitesample.site/)
14:08:35	78984/78984	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/brand/5.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/brand/5.png	(from https://shippingwebsitesample.site/)
14:08:35	79769/79769	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/brand/6.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/brand/6.png	(from https://shippingwebsitesample.site/)
14:08:35	29979/29979	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/img/pattern/footer-v1-pattern.png	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/img/pattern/footer-v1-pattern.png	(from https://shippingwebsitesample.site/)
14:08:36	75724/75724	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Oct%202025%2012:08:37%20GMT	https://shippingwebsitesample.site/services	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/services	(from https://shippingwebsitesample.site/)
14:08:36	163840/163840	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jquery-3.6.0.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jquery-3.6.0.min.js	(from https://shippingwebsitesample.site/)
14:08:36	80424/80424	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/bootstrap.bundle.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/bootstrap.bundle.min.js	(from https://shippingwebsitesample.site/)
14:08:36	15498/15498	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jarallax.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jarallax.min.js	(from https://shippingwebsitesample.site/)
14:08:37	2379/2379	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jquery.ajaxchimp.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jquery.ajaxchimp.min.js	(from https://shippingwebsitesample.site/)
14:08:37	1266/1266	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jquery.appear.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jquery.appear.min.js	(from https://shippingwebsitesample.site/)
14:08:37	140936/140936	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/swiper.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/swiper.min.js	(from https://shippingwebsitesample.site/)
14:08:37	4445/4445	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jquery.circle-progress.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jquery.circle-progress.min.js	(from https://shippingwebsitesample.site/)
14:08:37	20214/20214	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jquery.magnific-popup.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jquery.magnific-popup.min.js	(from https://shippingwebsitesample.site/)
14:08:38	21088/21088	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jquery.validate.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jquery.validate.min.js	(from https://shippingwebsitesample.site/)
14:08:38	9896/9896	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/odometer.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/odometer.min.js	(from https://shippingwebsitesample.site/)
14:08:38	2235/2235	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/wNumb.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/wNumb.min.js	(from https://shippingwebsitesample.site/)
14:08:38	6299/6299	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/wow.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/wow.js	(from https://shippingwebsitesample.site/)
14:08:39	37772/37772	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/isotope.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/isotope.js	(from https://shippingwebsitesample.site/)
14:08:39	85303/85303	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/owl.carousel.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/owl.carousel.min.js	(from https://shippingwebsitesample.site/)
14:08:39	4880/4880	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jquery.circleType.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jquery.circleType.js	(from https://shippingwebsitesample.site/)
14:08:39	924/924	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jquery.lettering.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jquery.lettering.min.js	(from https://shippingwebsitesample.site/)
14:08:40	6933/6933	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jquery.nice-select.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jquery.nice-select.min.js	(from https://shippingwebsitesample.site/)
14:08:40	9026/9026	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/marquee.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/marquee.min.js	(from https://shippingwebsitesample.site/)
14:08:40	5057/5057	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/countdown.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/countdown.min.js	(from https://shippingwebsitesample.site/)
14:08:40	1776/1776	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jquery-sidebar-content.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jquery-sidebar-content.js	(from https://shippingwebsitesample.site/)
14:08:40	87601/87601	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/gsap.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/gsap.js	(from https://shippingwebsitesample.site/)
14:08:41	52453/52453	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/ScrollTrigger.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/ScrollTrigger.js	(from https://shippingwebsitesample.site/)
14:08:41	18394/18394	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/SplitText.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/SplitText.js	(from https://shippingwebsitesample.site/)
14:08:41	520717/520717	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/jquery-ui.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/jquery-ui.js	(from https://shippingwebsitesample.site/)
14:08:42	4880/4880	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/curved-text/jquery.circleType.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/curved-text/jquery.circleType.js	(from https://shippingwebsitesample.site/)
14:08:42	1074/1074	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/curved-text/jquery.fittext.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/curved-text/jquery.fittext.js	(from https://shippingwebsitesample.site/)
14:08:42	924/924	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/curved-text/jquery.lettering.min.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/curved-text/jquery.lettering.min.js	(from https://shippingwebsitesample.site/)
14:08:42	37811/37811	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/js/script.js	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/js/script.js	(from https://shippingwebsitesample.site/)
14:08:43	129924/129924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-brands-400.eot	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-brands-400.eot	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:43	129924/129924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-brands-400d41d.eot?	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-brands-400d41dd41d.eot	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:43	74700/74700	---M--	200	added ('OK')	font/woff2	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-brands-400.woff2	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-brands-400.woff2	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:44	87688/87688	---M--	200	added ('OK')	font/woff	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-brands-400.woff	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-brands-400.woff	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:44	129620/129620	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-brands-400.ttf	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-brands-400.ttf	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:44	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-brands-400.html	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-brands-400.html	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:44	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-light-300.html	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-light-300.html	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:44	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-light-300d41d.html?	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-light-300d41dd41d.html	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:45	156896/156896	---M--	200	added ('OK')	font/woff2	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-light-300.woff2	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-light-300.woff2	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:45	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-light-301.html	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-light-301.html	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:45	207100/207100	---M--	200	added ('OK')	font/woff	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-light-300.woff	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-light-300.woff	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:45	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-light-302.html	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-light-302.html	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:45	369628/369628	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-regular-400.eot	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-regular-400.eot	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:46	369628/369628	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-regular-400d41d.eot?	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-regular-400d41dd41d.eot	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:46	145152/145152	---M--	200	added ('OK')	font/woff2	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-regular-400.woff2	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-regular-400.woff2	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:46	191300/191300	---M--	200	added ('OK')	font/woff	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-regular-400.woff	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-regular-400.woff	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:46	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-regular-400.html	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-regular-400.html	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:47	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-regular-401.html	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-regular-401.html	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
14:08:47	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2018:08:36%20GMT	https://shippingwebsitesample.site/assets/fonts/fa-solid-900.html	C:/Mes%20Sites%20Web/LoicScam/shippingwebsitesample.site/assets/fonts/fa-solid-900.html	(from https://shippingwebsitesample.site/assets/css/font-awesome-all.css)
